arm_id,arm_data_ini,arm_data_fin,arm_altezza,arm_lunghezza_sbraccio,arm_numero_lampade,arm_lmp_potenza_nominale,tar_cod,tar_descr,tmo_id,tpo_cod,tpo_descr,sgn_id,sgn_data_inserimento,tcs_id,tcs_descr,tci_id,tci_descr,latitudine,longitudine,giorni_vita_attuale,prob_guasto_entra_60gg
457769,2020-01-01,13/2/2026,450.0,50.0,1.0,30.0,LA,Lanterna artistica ,1619.0,SB,Sbraccio su palo,,,,,,,41.9043130379655,12.506348497340795,2242,52.03
1217918,2025-01-01,13/2/2026,650.0,150.0,1.0,45.0,AS,Armatura stradale,2201.0,SB,Sbraccio su palo,,,,,,,41.86815583602589,12.591570817449568,415,43.95
1108899,2024-01-01,13/2/2026,450.0,30.0,1.0,25.0,AS,Armatura stradale,3361.0,PI,Pipetta,,,,,,,41.86885495516664,12.547459043575772,781,43.93
1071110,2012-07-01,13/2/2026,0.0,200.0,1.0,150.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.8116715934683,12.539789877045854,4982,52.05
737362,2022-05-01,13/2/2026,550.0,0.0,1.0,26.0,AU,Arredo urbano,1517.0,TP,Testapalo,,,,,,,41.75715901530578,12.564061644943708,1391,48.74
646658,2020-11-01,13/2/2026,650.0,80.0,1.0,21.5,AS,Armatura stradale,722.0,SB,Sbraccio su palo,,,,,,,41.87899716690984,12.380330018180816,1937,53.4
1205240,2023-01-01,13/2/2026,800.0,150.0,1.0,48.0,AS,Armatura stradale,1317.0,SB,Sbraccio su palo,,,,,,,41.94615683579823,12.590685253885589,1146,50.11
1037845,2022-01-01,13/2/2026,1000.0,150.0,1.0,76.0,AU,Arredo urbano,3667.0,SB_DR,Sbraccio attacco dritto,,,,,,,41.845976357404986,12.415170859691102,1511,54.07
139047,2018-03-26,13/2/2026,0.0,0.0,1.0,61.0,AS,Armatura stradale,550.0,NN,Non noto,,,,,,,41.85781084396282,12.459336128792048,2888,44.0
891884,2022-06-01,13/2/2026,850.0,150.0,1.0,70.0,AS,Armatura stradale,189.0,NN,Non noto,,,,,,,41.86128912080779,12.693186395114104,1360,47.25
637823,2020-11-01,13/2/2026,1200.0,150.0,1.0,150.0,AS,Armatura stradale,262.0,SB,Sbraccio su palo,,,,,,,41.86680086422601,12.36657647375695,1937,66.09
996321,2023-07-01,13/2/2026,500.0,0.0,1.0,100.0,SF,Sfera,189.0,TP,Testapalo,,,,,,,41.98923114698153,12.510462703203984,965,39.15
1144068,2024-09-02,13/2/2026,700.0,0.0,1.0,125.0,AS,Armatura stradale,189.0,SB_DR,Sbraccio attacco dritto,,,,,,,41.90534152675491,12.710477070798325,536,38.65
1116765,2025-01-01,13/2/2026,0.0,50.0,1.0,100.0,AU,Arredo urbano,122.0,SB_DR,Sbraccio attacco dritto,,,,,,,41.795142854090365,12.37337550231847,415,33.58
743610,2022-05-18,13/2/2026,350.0,30.0,1.0,49.0,AS,Armatura stradale,722.0,SB,Sbraccio su palo,,,,,,,41.90881540168456,12.468959245440068,1374,45.05
933298,2020-01-01,13/2/2026,0.0,50.0,1.0,30.0,AS,Armatura stradale,1803.0,ME,Mensola,,,,,,,41.9042271723882,12.434278305154004,2242,45.79
1067606,2019-11-29,13/2/2026,800.0,0.0,1.0,30.5,AS,Armatura stradale,1867.0,TP,Testapalo,,,,,,,41.96878886650853,12.515685365994376,2275,57.01
1097170,2024-06-01,13/2/2026,500.0,0.0,1.0,15.0,AS,Armatura stradale,3905.0,TP,Testapalo,,,,,,,41.77722464032256,12.53514345039252,629,44.11
783238,2022-01-01,13/2/2026,800.0,0.0,1.0,19.0,AS,Armatura stradale,758.0,TP,Testapalo,,,,,,,41.99875479370733,12.374754196921176,1511,53.19
707425,2022-01-01,13/2/2026,2500.0,0.0,1.0,87.0,PR,Proiettore,677.0,MU,A muro o parete,,,,,,,41.87464217985755,12.629744278445049,1511,72.64
747587,2022-05-24,13/2/2026,800.0,150.0,1.0,44.0,AS,Armatura stradale,550.0,SB,Sbraccio su palo,,,,,,,41.78245515436397,12.371781774302423,1368,46.96
720054,2022-02-15,13/2/2026,1050.0,0.0,1.0,84.0,PR,Proiettore,2108.0,TP,Testapalo,,,,,,,41.865628841024645,12.444047781777108,1466,54.25
942693,2023-01-01,13/2/2026,0.0,0.0,1.0,42.0,AS,Armatura stradale,358.0,SB,Sbraccio su palo,,,,,,,41.88295110266687,12.66613681061563,1146,34.21
630345,2020-11-01,13/2/2026,0.0,0.0,1.0,32.0,AS,Armatura stradale,758.0,SB,Sbraccio su palo,,,,,,,41.75671547034796,12.356916555397817,1937,44.0
1193133,2025-04-01,13/2/2026,1200.0,20.0,1.0,110.0,AS,Armatura stradale,2429.0,SB,Sbraccio su palo,,,,,,,41.84294536934858,12.483426050902064,325,36.97
865937,2022-01-01,13/2/2026,850.0,200.0,1.0,28.0,AS,Armatura stradale,2781.0,SB,Sbraccio su palo,,,,,,,41.91953600234664,12.65628972772638,1511,53.59
411504,2019-11-04,13/2/2026,130.0,0.0,1.0,6.0,SP,Segnapasso,189.0,IN,Incassato,,,,,,,41.72352541267949,12.45752342516089,2300,44.82
1090407,2024-07-01,13/2/2026,800.0,0.0,1.0,30.0,AS,Armatura stradale,3361.0,SB_DR,Sbraccio attacco dritto,,,,,,,41.81237587853578,12.42869365707297,599,47.58
919235,2023-01-01,13/2/2026,800.0,0.0,1.0,70.0,AS,Armatura stradale,1278.0,SB,Sbraccio su palo,,,,,,,41.95927597114764,12.444583124060694,1146,38.55
1099983,2024-01-01,13/2/2026,700.0,150.0,1.0,45.0,AS,Armatura stradale,772.0,SB,Sbraccio su palo,,,,,,,41.86677376606279,12.390064983320416,781,46.7
724518,2022-01-01,13/2/2026,700.0,0.0,1.0,27.0,AS,Armatura stradale,2168.0,TP,Testapalo,,,,,,,41.97542183150228,12.539329838608314,1511,51.51
754395,2022-01-01,13/2/2026,0.0,0.0,1.0,70.0,AS,Armatura stradale,35.0,TP,Testapalo,,,,,,,41.821987702849086,12.621258520671065,1511,40.29
1196639,2025-04-01,13/2/2026,800.0,150.0,1.0,100.0,AS,Armatura stradale,1180.0,SB,Sbraccio su palo,,,,,,,41.82356435468681,12.508627714527544,325,43.65
1127169,2025-01-01,13/2/2026,0.0,0.0,1.0,70.0,AS,Armatura stradale,8.0,TP,Testapalo,,,,,,,41.81322954632297,12.47308516898514,415,53.87
652764,2020-11-01,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,189.0,TP,Testapalo,,,,,,,41.85972281455754,12.374398654153737,1937,37.91
945370,2023-01-01,13/2/2026,0.0,0.0,1.0,40.0,PR,Proiettore,645.0,MU,A muro o parete,,,,,,,41.80346720417237,12.445141463969756,1146,39.35
1199987,2025-04-01,13/2/2026,0.0,0.0,1.0,70.0,AS,Armatura stradale,105.0,TP,Testapalo,,,,,,,41.79887473943134,12.446849426253625,325,34.17
989473,2023-07-01,13/2/2026,500.0,100.0,1.0,100.0,LA,Lanterna artistica ,189.0,SB,Sbraccio su palo,,,,,,,41.9466437838213,12.507393659291328,965,39.15
1121316,2025-01-01,13/2/2026,700.0,0.0,1.0,100.0,AS,Armatura stradale,2065.0,TP,Testapalo,,,,,,,41.982166251325744,12.543184843266346,415,42.76
1171306,2025-01-01,13/2/2026,600.0,0.0,1.0,70.0,AS,Armatura stradale,215.0,TP,Testapalo,,,,,,,41.81780029169665,12.49291773964713,415,42.41
1236734,2022-01-01,13/2/2026,500.0,50.0,1.0,31.0,LA,Lanterna artistica ,1805.0,ME,Mensola,,,,,,,41.94011112847508,12.293015189226962,1511,48.56
498836,2020-01-01,13/2/2026,900.0,10.0,1.0,150.0,AS,Armatura stradale,640.0,SB,Sbraccio su palo,,,,,,,41.9446055649058,12.418527959270692,2242,58.51
178130,2018-09-30,13/2/2026,600.0,100.0,1.0,70.0,AS,Armatura stradale,1.0,TP,Testapalo,,,,,,,41.91216183691466,12.461737824132523,2700,55.22
1130672,2025-01-01,13/2/2026,800.0,0.0,1.0,70.0,AS,Armatura stradale,2065.0,TP,Testapalo,,,,,,,41.80686996633721,12.466650275187838,415,45.17
1233064,2025-01-01,13/2/2026,450.0,0.0,1.0,20.0,AU,Arredo urbano,2177.0,TP,Testapalo,,,,,,,41.886420342161806,12.562244877269633,415,42.1
911759,2022-05-01,13/2/2026,550.0,0.0,1.0,70.0,AU,Arredo urbano,225.0,SB,Sbraccio su palo,,,,,,,41.95068418470248,12.445454657944849,1391,41.22
942507,2023-01-01,13/2/2026,0.0,0.0,1.0,52.4,AU,Arredo urbano,3062.0,TP,Testapalo,,,,,,,41.87150216784121,12.35359909770072,1146,38.91
717886,2022-01-01,13/2/2026,900.0,10.0,1.0,250.0,AS,Armatura stradale,241.0,SB,Sbraccio su palo,,,,,,,41.85338978413368,12.47915568501388,1511,61.77
318161,2016-12-02,13/2/2026,0.0,0.0,2.0,110.0,AU,Arredo urbano,1001.0,SB,Sbraccio su palo,,,,,,,41.94362620395943,12.56238194244436,3367,49.32
378009,2019-07-10,13/2/2026,800.0,0.0,1.0,100.0,AS,Armatura stradale,613.0,TP,Testapalo,,,,,,,41.8234150519441,12.402293343078146,2417,32.68
652010,2020-11-01,13/2/2026,0.0,0.0,1.0,250.0,AS,Armatura stradale,468.0,TP,Testapalo,,,,,,,41.68529355475384,12.44847494740658,1937,37.1
175770,2018-09-30,13/2/2026,400.0,0.0,1.0,70.0,AU,Arredo urbano,425.0,TP,Testapalo,,,,,,,41.92952825579508,12.440406987593066,2700,52.49
563131,2020-01-01,13/2/2026,10.0,0.0,1.0,70.0,AU,Arredo urbano,144.0,TP,Testapalo,,,,,,,41.967225175150936,12.443279472748092,2242,52.93
328235,2016-12-02,13/2/2026,0.0,0.0,1.0,100.0,NN,Non noto,261.0,NN,Non noto,,,,,,,41.91748584622,12.77274155361755,3367,55.0
280205,2016-10-17,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,1241.0,TP,Testapalo,,,,,,,41.84306242820863,12.452715131017744,3413,49.88
474377,2020-02-07,13/2/2026,900.0,0.0,1.0,57.0,AS,Armatura stradale,550.0,TP,Testapalo,,,,,,,42.09181820314245,12.351024693248515,2205,52.6
466642,2020-01-01,13/2/2026,1100.0,250.0,1.0,71.0,AS,Armatura stradale,1362.0,SB,Sbraccio su palo,,,,,,,41.91945352677629,12.745088457850729,2242,59.54
1104981,2024-01-01,13/2/2026,800.0,150.0,1.0,90.0,AS,Armatura stradale,3954.0,SB,Sbraccio su palo,,,,,,,41.87238442892326,12.478053051020671,781,46.57
398513,2019-08-06,13/2/2026,500.0,0.0,1.0,250.0,AS,Armatura stradale,611.0,SO,Sospensione,,,,,,,42.04557693192573,12.425039515609749,2390,78.94
981307,2023-01-01,13/2/2026,500.0,20.0,1.0,17.0,AU,Arredo urbano,3387.0,PI,Pipetta,,,,,,,41.72088616531965,12.52320978976975,1146,46.95
1136223,2025-03-01,13/2/2026,0.0,0.0,1.0,250.0,AS,Armatura stradale,2065.0,,,,,,,,,41.87412192223195,12.464457077273725,356,28.83
1116120,2025-01-01,13/2/2026,0.0,50.0,1.0,90.0,AS,Armatura stradale,122.0,SB_DR,Sbraccio attacco dritto,,,,,,,41.8773479496979,12.4920205087635,415,33.92
1029965,2023-12-15,13/2/2026,800.0,150.0,1.0,100.0,AS,Armatura stradale,8.0,SB,Sbraccio su palo,,,,,,,41.92035994609418,12.356647842234231,798,65.75
1301371,2025-01-01,13/2/2026,950.0,0.0,1.0,90.0,AS,Armatura stradale,3360.0,TP,Testapalo,,,,,,,41.94351555010599,12.447135513834253,415,46.59
960495,2023-01-01,13/2/2026,900.0,0.0,1.0,104.0,AS,Armatura stradale,100.0,NN,Non noto,,,,,,,41.91887180397404,12.377446628235354,1146,49.61
396188,2019-08-06,13/2/2026,500.0,50.0,1.0,70.0,AU,Arredo urbano,603.0,SB,Sbraccio su palo,,,,,,,41.899111539326846,12.453092986426247,2390,52.18
401932,2019-08-06,13/2/2026,800.0,0.0,1.0,100.0,AS,Armatura stradale,640.0,TP,Testapalo,,,,,,,41.90718182568867,12.545088388685974,2390,59.48
1097145,2024-06-01,13/2/2026,800.0,250.0,1.0,39.5,AS,Armatura stradale,1155.0,SB,Sbraccio su palo,,,,,,,41.79302622228829,12.4402189271829,629,47.43
993191,2023-07-01,13/2/2026,1000.0,0.0,1.0,250.0,AS,Armatura stradale,189.0,TP,Testapalo,,,,,,,41.84342939255317,12.605707020581333,965,41.49
465671,2020-01-01,13/2/2026,300.0,0.0,1.0,35.0,PL,Plafoniera,612.0,TP,Testapalo,,,,,,,41.817694194318,12.48526679029414,2242,37.59
923216,2023-01-01,13/2/2026,300.0,0.0,1.0,70.0,AU,Arredo urbano,11.0,TP,Testapalo,,,,,,,41.85560760408112,12.71265935035076,1146,36.46
726558,2022-01-01,13/2/2026,1.0,0.0,1.0,10.0,SP,Segnapasso,189.0,IN,Incassato,,,,,,,41.91368105882378,12.390007559727616,1511,38.61
991186,2023-07-01,13/2/2026,900.0,100.0,1.0,100.0,SF,Sfera,189.0,SB,Sbraccio su palo,,,,,,,41.845062696410885,12.598870201169756,965,44.68
1164097,2025-01-01,13/2/2026,0.0,0.0,1.0,47.0,AS,Armatura stradale,550.0,NN,Non noto,,,,,,,41.911070415948736,12.473861966111734,415,31.04
969623,2023-01-01,13/2/2026,500.0,100.0,1.0,29.0,LA,Lanterna artistica ,3365.0,ME,Mensola,,,,,,,41.887298643683394,12.469328281900236,1146,46.54
1121484,2025-01-01,13/2/2026,750.0,150.0,1.0,100.0,AS,Armatura stradale,2065.0,SB_DR,Sbraccio attacco dritto,,,,,,,41.73976766900735,12.2368965863128,415,43.45
940860,2023-01-01,13/2/2026,0.0,0.0,1.0,2.0,SP,Segnapasso,189.0,IN,Incassato,,,,,,,41.83317522172484,12.477515233545866,1146,36.93
864334,2022-01-01,13/2/2026,400.0,0.0,1.0,28.0,AS,Armatura stradale,2781.0,TP,Testapalo,,,,,,,41.92767131657831,12.446489687997476,1511,47.26
859909,2022-10-01,13/2/2026,700.0,0.2,1.0,70.0,AU,Arredo urbano,189.0,SB,Sbraccio su palo,,,,,,,41.85814654106209,12.40837850261556,1238,44.46
169114,2018-09-18,13/2/2026,520.0,0.0,1.0,22.0,AS,Armatura stradale,754.0,TP,Testapalo,,,,,,,41.84362415706205,12.47648853938806,2712,55.79
719406,2022-01-24,13/2/2026,0.0,0.0,1.0,40.0,AS,Armatura stradale,1867.0,TP,Testapalo,,,,,,,41.73591271150774,12.258917545457768,1488,41.21
1015032,2023-05-01,13/2/2026,0.0,120.0,1.0,70.0,AS,Armatura stradale,189.0,ME,Mensola,,,,,,,41.89308945264637,12.57381940046438,1026,33.95
336063,2017-01-25,13/2/2026,0.0,0.0,1.0,0.0,NN,Non noto,189.0,NN,Non noto,,,,,,,41.9364395477937,12.6230116776291,3313,48.7
277082,2016-10-17,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,906.0,SB,Sbraccio su palo,,,,,,,41.87508136663009,12.36003850205319,3413,49.88
704710,2022-01-01,13/2/2026,900.0,150.0,1.0,84.0,AS,Armatura stradale,722.0,SB,Sbraccio su palo,,,,,,,41.883962414340594,12.487335935117896,1511,52.39
581725,2020-02-01,13/2/2026,700.0,0.0,1.0,102.0,AS,Armatura stradale,550.0,NN,Non noto,,,,,,,41.7481180747406,12.366543018141616,2211,48.5
1062039,2024-01-01,13/2/2026,800.0,0.0,1.0,30.0,AS,Armatura stradale,3723.0,TP,Testapalo,,,,,,,42.01284931697087,12.340682838167558,781,48.62
636550,2020-11-01,13/2/2026,500.0,0.0,1.0,70.0,AS,Armatura stradale,262.0,TP,Testapalo,,,,,,,41.787092862199685,12.523474622423896,1937,59.45
692336,2022-01-01,13/2/2026,800.0,30.0,1.0,250.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.93468396568398,12.568096418224435,1511,41.95
1030336,2023-12-15,13/2/2026,700.0,0.0,1.0,70.0,AS,Armatura stradale,7.0,TP,Testapalo,,,,,,,41.88502501568238,12.567596228259283,798,71.06
1249870,2025-01-01,13/2/2026,900.0,0.0,1.0,41.0,AS,Armatura stradale,3670.0,TP,Testapalo,,,,,,,41.79523161101046,12.53605571659666,415,47.56
173745,2018-09-30,13/2/2026,800.0,200.0,1.0,100.0,AS,Armatura stradale,66.0,TP,Testapalo,,,,,,,41.764282801367614,12.552380118196837,2700,64.73
983746,2023-01-01,13/2/2026,0.0,0.0,1.0,5.0,SP,Segnapasso,189.0,IN,Incassato,,,,,,,41.70770993624733,12.524312895169196,1146,36.82
1033509,2023-06-01,13/2/2026,500.0,0.0,1.0,100.0,AU,Arredo urbano,189.0,TP,Testapalo,,,,,,,42.029837720624094,12.387140143513804,995,39.32
843697,2022-01-01,13/2/2026,900.0,0.0,1.0,61.0,AS,Armatura stradale,440.0,NN,Non noto,,,,,,,41.760072586961,12.525634163439598,1511,60.8
702906,2022-01-01,13/2/2026,800.0,150.0,1.0,67.0,AS,Armatura stradale,722.0,SB,Sbraccio su palo,,,,,,,41.94966075189605,12.373536144274166,1511,51.56
647694,2020-11-01,13/2/2026,1200.0,0.0,1.0,100.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.91674068878683,12.463061472175651,1937,54.29
1174263,2024-01-01,13/2/2026,600.0,0.0,1.0,80.0,PR,Proiettore,4118.0,,,,,,,,,41.99608681341926,12.42472641418048,781,44.1
1262008,2026-01-01,13/2/2026,1200.0,0.0,1.0,100.0,PR,Proiettore,189.0,NN,Non noto,,,,,,,41.869156979599055,12.358031511994982,50,43.65
1266907,2026-01-01,13/2/2026,500.0,0.0,1.0,16.0,PR,Proiettore,1344.0,MU,A muro o parete,,,,,,,41.76831692564053,12.35339538301596,50,40.98
695073,2022-01-01,13/2/2026,450.0,0.0,1.0,70.0,SF,Sfera,189.0,TP,Testapalo,,,,,,,41.77391111435272,12.37479039797407,1511,42.55
963870,2023-02-01,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.76263285463824,12.30528672417291,1115,33.43
1206823,2025-08-01,13/2/2026,750.0,0.0,1.0,70.0,AS,Armatura stradale,2065.0,SB_DR,Sbraccio attacco dritto,,,,,,,41.704019331443575,12.465742633856983,203,43.31
273267,2016-10-17,13/2/2026,0.0,0.0,1.0,70.0,NN,Non noto,189.0,NN,Non noto,,,,,,,41.89752746140329,12.43631088154846,3413,46.96
279179,2016-10-17,13/2/2026,0.0,0.0,1.0,50.0,AS,Armatura stradale,906.0,SB,Sbraccio su palo,,,,,,,41.8637335242774,12.60541540604974,3413,51.51
983088,2023-01-01,13/2/2026,0.0,0.0,1.0,35.0,AU,Arredo urbano,1745.0,TP,Testapalo,,,,,,,41.95444448738792,12.380446476955758,1146,29.72
461981,2020-01-01,13/2/2026,500.0,0.0,1.0,30.0,AU,Arredo urbano,1609.0,TP,Testapalo,,,,,,,41.74556075680656,12.366550047829758,2242,52.72
404671,2019-08-06,13/2/2026,800.0,0.0,1.0,100.0,AS,Armatura stradale,8.0,TP,Testapalo,,,,,,,41.88827089854803,12.47715320936378,2390,72.9
1184847,2025-01-01,13/2/2026,920.0,0.0,1.0,67.0,AS,Armatura stradale,3719.0,SB,Sbraccio su palo,,,,,,,41.803729457665305,12.505831876870694,415,46.96
549229,2019-10-15,13/2/2026,900.0,0.0,1.0,42.0,AS,Armatura stradale,1717.0,TP,Testapalo,,,,,,,41.87263259001814,12.62709479978592,2320,58.22
1187000,2025-01-01,13/2/2026,820.0,300.0,1.0,27.0,AS,Armatura stradale,3670.0,SB,Sbraccio su palo,,,,,,,41.85271820002382,12.317113207231884,415,46.92
466310,2020-01-01,13/2/2026,950.0,0.0,1.0,70.0,AS,Armatura stradale,1317.0,TP,Testapalo,,,,,,,41.86769920729723,12.585808175038606,2242,57.56
1074067,2024-01-01,13/2/2026,600.0,0.0,1.0,20.0,AS,Armatura stradale,3707.0,TP,Testapalo,,,,,,,41.855247498804246,12.438305466841811,781,46.17
1174079,2024-01-01,13/2/2026,900.0,0.0,1.0,51.6,AS,Armatura stradale,3252.0,TP,Testapalo,,,,,,,41.89126876905214,12.607240607531486,781,49.3
1052089,2019-01-01,13/2/2026,800.0,200.0,1.0,52.0,AS,Armatura stradale,1941.0,SB,Sbraccio su palo,,,,,,,42.041330576958295,12.384996300084673,2607,58.02
753331,2022-01-01,13/2/2026,0.0,10.0,1.0,70.0,PR,Proiettore,601.0,MU,A muro o parete,,,,,,,41.89093803432351,12.49986612617118,1511,25.8
980977,2025-01-08,13/2/2026,400.0,0.0,1.0,19.0,NN,Non noto,189.0,NN,Non noto,,,,,,,41.887502482474986,12.621188653403983,408,37.58
990803,2023-07-01,13/2/2026,0.0,0.0,1.0,70.0,SP,Segnapasso,189.0,TP,Testapalo,,,,,,,41.91492830193388,12.408360980933686,965,33.63
1031087,2023-07-01,13/2/2026,650.0,0.0,1.0,27.0,AS,Armatura stradale,3367.0,SB,Sbraccio su palo,,,,,,,41.785579599485246,12.378281685198177,965,47.67
564405,2020-05-20,13/2/2026,800.0,0.0,1.0,86.0,AS,Armatura stradale,1761.0,TP,Testapalo,,,,,,,41.88596556978215,12.547486606536168,2102,54.23
404608,2019-08-06,13/2/2026,800.0,0.0,1.0,100.0,AS,Armatura stradale,8.0,TP,Testapalo,,,,,,,41.8599470133777,12.442978492038366,2390,72.9
1279862,2026-01-01,13/2/2026,700.0,0.0,1.0,19.0,AS,Armatura stradale,2297.0,TP,Testapalo,,,,,,,41.916295350485576,12.391957411572704,50,43.53
487215,2020-01-01,13/2/2026,700.0,150.0,1.0,30.0,AS,Armatura stradale,613.0,SB,Sbraccio su palo,,,,,,,41.86755169893258,12.470585371244818,2242,31.48
1151438,2024-01-01,13/2/2026,900.0,30.0,1.0,50.0,AS,Armatura stradale,4108.0,SB,Sbraccio su palo,,,,,,,41.94824554097904,12.566627436420312,781,49.35
1284484,2023-01-01,13/2/2026,400.0,0.0,1.0,17.0,AU,Arredo urbano,1745.0,TP,Testapalo,,,,,,,41.85653180384656,12.404802896792662,1146,35.25
1187963,2025-01-01,13/2/2026,820.0,20.0,1.0,27.0,AS,Armatura stradale,3670.0,SB,Sbraccio su palo,,,,,,,41.77875214696255,12.472435426992558,415,46.92
711113,2022-01-01,13/2/2026,700.0,0.0,1.0,54.0,AS,Armatura stradale,1342.0,SO,Sospensione,,,,,,,41.91537221838168,12.54739186944431,1511,50.59
1268116,2026-01-01,13/2/2026,700.0,0.0,1.0,23.0,AS,Armatura stradale,2297.0,TP,Testapalo,,,,,,,41.73288732635755,12.382488854602697,50,43.39
1287800,2026-01-01,13/2/2026,500.0,0.0,1.0,19.0,AU,Arredo urbano,1811.0,TP,Testapalo,,,,,,,41.948618659633695,12.374496182354235,50,40.88
465495,2020-01-01,13/2/2026,800.0,200.0,1.0,150.0,AS,Armatura stradale,7.0,SB,Sbraccio su palo,,,,,,,41.70459495022703,12.592352919339891,2242,77.25
471168,2020-01-01,13/2/2026,800.0,100.0,1.0,150.0,AS,Armatura stradale,1373.0,SB,Sbraccio su palo,,,,,,,41.933350648006346,12.377058911336352,2242,52.86
297684,2016-11-10,13/2/2026,900.0,0.0,1.0,100.0,NN,Non noto,100.0,NN,Non noto,,,,,,,41.96364414271765,12.44758636571808,3389,61.42
1015612,2023-05-01,13/2/2026,0.0,0.0,1.0,70.0,AS,Armatura stradale,189.0,TP,Testapalo,,,,,,,41.98915549097145,12.392987490818967,1026,33.95
1001842,2023-08-01,13/2/2026,0.0,0.0,1.0,9.0,PR,Proiettore,189.0,TP,Testapalo,,,,,,,41.84543450828156,12.442291431893985,934,35.58
962036,2023-01-01,13/2/2026,900.0,0.0,1.0,250.0,AS,Armatura stradale,23.0,NN,Non noto,,,,,,,41.84752222953229,12.467348994806835,1146,35.15
919504,2023-01-01,13/2/2026,900.0,0.0,1.0,100.0,AS,Armatura stradale,1220.0,SB,Sbraccio su palo,,,,,,,41.81967101331891,12.367007338494613,1146,49.75
565084,2023-01-01,13/2/2026,800.0,100.0,1.0,67.0,AS,Armatura stradale,3368.0,SB,Sbraccio su palo,,,,,,,41.89550299796965,12.374308059744312,1146,49.46
1178975,2025-01-01,13/2/2026,710.0,0.0,1.0,35.0,AS,Armatura stradale,2168.0,TP,Testapalo,,,,,,,41.8556519085289,12.448937251012085,415,45.12
1282868,2023-01-01,13/2/2026,500.0,50.0,1.0,31.0,LA,Lanterna artistica ,2070.0,ME,Mensola,,,,,,,41.88827847547952,12.689319325738346,1146,46.47
1044359,2019-01-01,13/2/2026,900.0,80.0,1.0,52.0,AS,Armatura stradale,1941.0,SB,Sbraccio su palo,,,,,,,41.86736188312604,12.681537758452176,2607,59.34
970791,2020-07-10,13/2/2026,0.0,0.0,1.0,30.0,,,2252.0,,,,,,,,,41.815382455598495,12.430577943140488,2051,44.71
1080606,2019-01-01,13/2/2026,700.0,0.0,1.0,29.0,AS,Armatura stradale,772.0,TP,Testapalo,,,,,,,41.88707495214754,12.664075851237476,2607,57.44
1252299,2025-01-01,13/2/2026,800.0,50.0,1.0,28.0,AS,Armatura stradale,749.0,SB,Sbraccio su palo,,,,,,,41.95572725138537,12.354636793974269,415,34.82
577954,2020-05-20,13/2/2026,900.0,0.0,1.0,172.0,NN,Non noto,1790.0,TP,Testapalo,,,,,,,41.80280744997748,12.55592455516032,2102,52.75
482928,2020-01-01,13/2/2026,400.0,50.0,1.0,70.0,AS,Armatura stradale,1377.0,SB,Sbraccio su palo,,,,,,,42.012862528989096,12.245665629477353,2242,49.97
307772,2016-12-02,13/2/2026,0.0,0.0,1.0,100.0,NN,Non noto,225.0,NN,Non noto,,,,,,,41.70643603969062,12.545758809957498,3367,44.11
1060430,2024-01-01,13/2/2026,900.0,0.0,1.0,100.0,AS,Armatura stradale,3723.0,TP,Testapalo,,,,,,,41.94847795688567,12.515388608301777,781,47.64
827666,2021-05-01,13/2/2026,0.0,0.0,1.0,4.0,SP,Segnapasso,2065.0,IN,Incassato,,,,,,,41.89965026863104,12.287365895263765,1756,43.97
1034848,2024-01-01,13/2/2026,800.0,50.0,1.0,50.0,AS,Armatura stradale,3633.0,SB,Sbraccio su palo,,,,,,,41.92337023382259,12.510308636552386,781,47.94
936639,2023-01-01,13/2/2026,0.0,0.0,1.0,40.0,AU,Arredo urbano,776.0,TP,Testapalo,,,,,,,42.03493897728112,12.473953666919362,1146,39.35
296796,2016-11-10,13/2/2026,900.0,0.0,1.0,100.0,NN,Non noto,100.0,NN,Non noto,,,,,,,41.92230766323343,12.608453157207302,3389,61.42
136603,2018-03-26,13/2/2026,0.0,50.0,1.0,32.5,AS,Armatura stradale,550.0,SB,Sbraccio su palo,,,,,,,41.77917293273416,12.309453300030436,2888,44.88
717393,2022-01-01,13/2/2026,350.0,0.0,1.0,21.0,AU,Arredo urbano,1860.0,TP,Testapalo,,,,,,,41.91240386534597,12.418551530936838,1511,46.81
1290636,2026-01-01,13/2/2026,800.0,0.0,1.0,36.5,AS,Armatura stradale,1362.0,TP,Testapalo,,,,,,,41.82323432502481,12.610325756219016,50,44.29
642349,2020-11-01,13/2/2026,0.0,0.0,1.0,30.5,AU,Arredo urbano,776.0,TP,Testapalo,,,,,,,41.91518479865668,12.72637435874175,1937,44.05
1257266,2026-01-01,13/2/2026,800.0,0.0,1.0,58.0,AS,Armatura stradale,1867.0,SB,Sbraccio su palo,,,,,,,41.91257483479011,12.388237262010424,50,43.56
978788,2023-01-01,13/2/2026,500.0,0.0,1.0,6.0,SP,Segnapasso,189.0,NC,Non classificabile,,,,,,,41.8868688374874,12.304684144794164,1146,43.39
